-0.205783011293696,0.038168521161037
-0.0455237384455666,-0.104551151264565
-0.123002253920803,0.189959740212313
0.0777367297770864,0.0131335591118118
0.0244900503124342,0.140255460196712
-0.124339528005979,0.0312882872834107
-0.0800623399060948,-0.157077517055745
-0.121866037178933,0.0149004593630848
-0.0776939182902952,-0.133752194937927
-0.00260627907066116,0.0367368979093389
0.0526290812069763,0.0370242215505244
-0.0432638639231404,0.082722922876378
0.0698094702728799,-0.0149088821882297
0.132525834221654,-0.00741011421507295
0.10179280959928,-0.110780779895142
0.0534308480519758,-0.165802951709228
-0.035578422097708,0.070182689307619
0.19318758561666,0.0190579382577065
0.0615510327950338,0.0706545082031468
0.150222696976122,0.132197077120972
0.00884182013522027,0.0451729589110644
0.0552683820162007,-0.0785680272464967
0.0121234181955755,-0.00494795006774017
-0.0512003694535326,-0.147381183219806
-0.0826899975906885,0.00372551033483288
